product_id,product_name,brand,price,unit_price,quantity,ean,article_number,description,image,product_url
00370489,Schär Curvies Paprika Glutenfrei,,"2,99 €","1 kg 17,59 €",170 g Packung,00370489,Art. Nr.: 00-370489,Schär Curvies Paprika Glutenfrei online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-370489-077115995-ZS8WkgdN.jpg,https://shop.billa.at/produkte/schaer-curvies-paprika-glutenfrei-00370489
00648520,Syoss Color 1-1 Schwarz,,"7,89 €",,75 ml Stück,00648520,Art. Nr.: 00-648520,Syoss Color 1-1 Schwarz online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-648520-1422254793-_dpDdyJ4.jpg,https://shop.billa.at/produkte/syoss-color-11-schwarz-00648520
00464079,Schnitzer Baguette Grainy Doppelp. Glutenfrei,,"4,28 €","1 kg 13,38 €",320 g Packung,00464079,Art. Nr.: 00-464079,Schnitzer Baguette Grainy Doppelp. Glutenfrei online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-464079-0120475037-W1R08p9p.jpg,https://shop.billa.at/produkte/schnitzer-baguette-grainy-doppelp-glutenfrei-00464079
00769164,Head & Shoulders Apple Fresh Shampoo,,"8,39 €",,500 ml Flasche,00769164,Art. Nr.: 00-769164,Head & Shoulders Apple Fresh Shampoo online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-769164-0150565670-V7n1nfJf.jpg,https://shop.billa.at/produkte/head-und-shoulders-apple-fresh-shampoo-00769164
00339710,Neuner´s Mate Tee,,"5,19 €","1 Aufgussbeutel für 1-2 Tassen (250 ml)  mit sprudelnd kochendem Wasser aufgießen und unter gelegentlichem Umschwenken ziehen lassen. So erhalten Sie ein sicheres Lebensmittel.  Für 1 Liter Kräutertee-Aufguss sind 2-3 Beutel ausreichend. Optimale Ziehzeit: morgens bis mittags 3-5 Minuten, nachmittags bis abends bis zu 10 Minuten.",~0g,00339710,Art. Nr.: 00-339710,Neuner´s Mate Tee online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-339710-0203222809-e027FokF.jpg,https://shop.billa.at/produkte/neuners-mate-tee-00339710
00412230,Mautner Markhof Apfelessig Barrique,,"4,29 €","1 Liter 8,58 €","1 Liter 8,58 €",00412230,Art. Nr.: 00-412230,Mautner Markhof Apfelessig Barrique online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-412230-0127896606-Ya0JL2d5.jpg,https://shop.billa.at/produkte/mautner-markhof-apfelessig-barrique-00412230
00294314,Fruchtbar Fruchtpüree Kirsche Banane,,"1,49 €","1 kg 12,42 €",120 g Beutel,00294314,Art. Nr.: 00-294314,Fruchtbar Fruchtpüree Kirsche Banane online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-294314-1020476307-MYzUG0WM.jpg,https://shop.billa.at/produkte/fruchtbar-fruchtpueree-kirsche-banane-00294314
00467608,Dreamies mit Käse Megapack,,"5,49 €","1 kg 30,50 €",180 g Packung,00467608,Art. Nr.: 00-467608,Dreamies mit Käse Megapack online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-467608-0165790457-LHgk0JiJ.jpg,https://shop.billa.at/produkte/dreamies-mit-kaese-megapack-00467608
00852500,Bekra Mineral Deo Pumpe Sensitive,,"5,29 €",,100 ml Flasche,00852500,Art. Nr.: 00-852500,Bekra Mineral Deo Pumpe Sensitive online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-852500-0870234956-qjDaveVc.jpg,https://shop.billa.at/produkte/bekra-mineral-deo-pumpe-sensitive-00852500
00372921,Iby-Lehrner Rondo Blaufränkisch,,"14,99 €","1 Liter 19,99 €","1 Liter 19,99 €",00372921,Art. Nr.: 00-372921,Iby-Lehrner Rondo Blaufränkisch online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-372921-1195925026-oYcnwaiU.jpg,https://shop.billa.at/produkte/ibylehrner-rondo-blaufraenkisch-00372921
00393230,Nestlé Fitness Riegel Schoko-Banane,,"2,69 €","1 kg 19,21 €",140 g Packung,00393230,Art. Nr.: 00-393230,Nestlé Fitness Riegel Schoko-Banane online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-393230-0108999037-aRrxipr4.jpg,https://shop.billa.at/produkte/nestle-fitness-riegel-schokobanane-00393230
00502034,Pesendorfer Veggie Fruchtbären,,"3,19 €","1 kg 15,95 €",200 g Packung,00502034,Art. Nr.: 00-502034,Pesendorfer Veggie Fruchtbären online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-502034-0179051678-nrXkp7xf.jpg,https://shop.billa.at/produkte/pesendorfer-veggie-fruchtbaeren-00502034
00840222,Lindt Goldtafel Milch-Traube-Nuss,,"9,99 €","100 g 3,33 €",300 g Tafel,00840222,Art. Nr.: 00-840222,Lindt Goldtafel Milch-Traube-Nuss online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-840222-0312606124-2_WGzcQA.jpg,https://shop.billa.at/produkte/lindt-goldtafel-milchtraubenuss-00840222
00321967,Bona Olivenöl,,"7,49 €","1 Liter 14,98 €",500 ml Flasche,00321967,Art. Nr.: 00-321967,Bona Olivenöl online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-321967-0185144093-ktXoHEcS.jpg,https://shop.billa.at/produkte/bona-olivenoel-00321967
00468651,Felix Pesto Rosso,,"3,49 €","1 kg 18,37 €",190 g Stück,00468651,Art. Nr.: 00-468651,Felix Pesto Rosso online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-468651-0213134134-jW_dIJqS.jpg,https://shop.billa.at/produkte/felix-pesto-rosso-00468651
00715255,Fratelli Barbaro Gnocchi mit Spinat,,"3,99 €","1 kg 9,98 €",400 g Kiste,00715255,Art. Nr.: 00-715255,Fratelli Barbaro Gnocchi mit Spinat online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-715255-894753943-5Y_6j3Aq.jpg,https://shop.billa.at/produkte/fratelli-barbaro-gnocchi-mit-spinat-00715255
00927977,Glem Vital Naturwunder Shampoo Grüner Apfel,,"3,19 €",,350 ml Stück,00927977,Art. Nr.: 00-927977,Glem Vital Naturwunder Shampoo Grüner Apfel online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-927977-0148363420-BrEi3JBe.jpg,https://shop.billa.at/produkte/glem-vital-naturwunder-shampoo-gruener-apfel-00927977
00716894,Rocka No Whey Bar Butter Cookie,,"2,49 €","1 kg 49,80 €",50 g Riegel,00716894,Art. Nr.: 00-716894,Rocka No Whey Bar Butter Cookie online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-716894-0148008138-nwPS-eZq.jpg,https://shop.billa.at/produkte/rocka-no-whey-bar-butter-cookie-00716894
00713687,Pure Nature Adult Rind & Wild,,"1,89 €","1 kg 9,45 €",200 g Dose,00713687,Art. Nr.: 00-713687,Pure Nature Adult Rind & Wild online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-713687-0117173085-wbNNmBa_.jpg,https://shop.billa.at/produkte/pure-nature-adult-rind-und-wild-00713687
00527333,Staud's Oma Staud Erdbeere,,"3,99 €","1 kg 8,87 €",450 g Glas,00527333,Art. Nr.: 00-527333,Staud's Oma Staud Erdbeere online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-527333-1137853616-jCXMp1EJ.jpg,https://shop.billa.at/produkte/stauds-oma-staud-erdbeere-00527333
00600871,Barilla Sugo Basilico,,"2,29 €","1 kg 11,45 €",200 g Glas,00600871,Art. Nr.: 00-600871,Barilla Sugo Basilico online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-600871-0157787451-jSbOhOyc.jpg,https://shop.billa.at/produkte/barilla-sugo-basilico-00600871
0017973,Leibniz Zoo,,"2,49 €","100 g 1,99 €",125 g Packung,12345678,Art. Nr.: 00-17973,Leibniz Zoo online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-17973-828096631-OiHpkac-.jpg,https://shop.billa.at/produkte/leibniz-zoo-0017973
00734759,Fruchtbar Bio Mini Laugenstangen mit Butter,,"2,49 €","1 kg 27,67 €",90 g Beutel,00734759,Art. Nr.: 00-734759,Fruchtbar Bio Mini Laugenstangen mit Butter online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-734759-0160235940-f3GdH0SF.jpg,https://shop.billa.at/produkte/fruchtbar-bio-mini-laugenstangen-mit-butter-00734759
00716001,Wiener Gusto Bio-Weizenmehl Glatt Type 700,,"1,51 €",1 kg Packung,1 kg Packung,00716001,Art. Nr.: 00-716001,Wiener Gusto Bio-Weizenmehl Glatt Type 700 online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-716001-0396257852-gWCPW5PS.jpg,https://shop.billa.at/produkte/wiener-gusto-bioweizenmehl-glatt-type-700-00716001
00400749,Liefmans Kriek Brut,,"3,79 €",,"500 ml 5,74 €",00400749,Art. Nr.: 00-400749,Liefmans Kriek Brut online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-400749-219079771-djh9RvYM.jpg,https://shop.billa.at/produkte/liefmans-kriek-brut-00400749
00621138,Sartori Valpolicella DOC 2018,,"5,49 €","1 Liter 7,32 €","1 Liter 7,32 €",00621138,Art. Nr.: 00-621138,Sartori Valpolicella DOC 2018 online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-621138-0816426468-Dk0uNTDf.jpg,https://shop.billa.at/produkte/sartori-valpolicella-doc-2018-00621138
00360265,Viveria Muskatnuss,,"7,59 €",1 kg Beutel,40 g Glas,00360265,Art. Nr.: 00-360265,Viveria Muskatnuss online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-360265-1445231692-tPu3pgQH.jpg,https://shop.billa.at/produkte/viveria-muskatnuss-00360265
00726495,Jacobs Tassimo Cafe Hag,,"7,99 €","1 kg 76,83 €",104 g Paket,00726495,Art. Nr.: 00-726495,Jacobs Tassimo Cafe Hag online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-726495-98512889-R51GEjuY.jpg,https://shop.billa.at/produkte/jacobs-tassimo-cafe-hag-00726495
00724154,BILLA Trinkkakao zuckerreduziert,,"5,49 €","1 kg 10,98 €",500 g Sack,00724154,Art. Nr.: 00-724154,BILLA Trinkkakao zuckerreduziert online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-724154-468017127-fpdYTiNk.jpg,https://shop.billa.at/produkte/billa-trinkkakao-zuckerreduziert-00724154
00739276,Meßmer Halswärmer,,"3,39 €",,~0g,00739276,Art. Nr.: 00-739276,Meßmer Halswärmer online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-739276-1406749358-HGifneY6.jpg,https://shop.billa.at/produkte/messmer-halswaermer-00739276
00399948,Ritex Pro Nature Sensitiv Kondome,,"6,24 €",,200 ml Tube,00399948,Art. Nr.: 00-399948,Ritex Pro Nature Sensitiv Kondome online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-399948-451775204-wvmQpzaA.jpg,https://shop.billa.at/produkte/ritex-pro-nature-sensitiv-kondome-00399948
00732068,Grossauer Bio Paradeiser Pesto,,"5,39 €","1 kg 44,92 €",120 g Glas,00732068,Art. Nr.: 00-732068,Grossauer Bio Paradeiser Pesto online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-732068-0694990490-RqnmWwTs.jpg,https://shop.billa.at/produkte/grossauer-bio-paradeiser-pesto-00732068
00443581,Pedigree DentaStix medium,,"3,39 €","1 kg 18,83 €",180 g Packung,00443581,Art. Nr.: 00-443581,Pedigree DentaStix medium online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-443581-0209731570-Cxjj5LE-.jpg,https://shop.billa.at/produkte/pedigree-dentastix-medium-00443581
00813322,Pelzmann Walnussöl,,"6,59 €","1 Liter 26,36 €",250 ml Flasche,00813322,Art. Nr.: 00-813322,Pelzmann Walnussöl online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-813322-0143997554-CX2cL4aI.jpg,https://shop.billa.at/produkte/pelzmann-walnussoel-00813322
00963256,bi good Baby Pflegeöl,,"2,99 €","100 g 4,38 €",100 ml Flasche,00963256,Art. Nr.: 00-963256,bi good Baby Pflegeöl online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-963256-0783051027-9b9lMCkh.jpg,https://shop.billa.at/produkte/bi-good-baby-pflegeoel-00963256
00935638,nimm2 Lachgummi Happies,,"1,85 €","100 g 0,57 €",325 g Beutel,00935638,Art. Nr.: 00-935638,nimm2 Lachgummi Happies online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-935638-1361477845-PfVgx97v.jpg,https://shop.billa.at/produkte/nimm2-lachgummi-happies-00935638
0085141,SanLucar Heidelbeeren,,"2,79 €","1 kg 18,60 €",150 g Becher,12345678,Art. Nr.: 00-85141,SanLucar Heidelbeeren online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-85141-864835781-r0uKpobA.jpg,https://shop.billa.at/produkte/sanlucar-heidelbeeren-0085141
00578468,Machater Schilerol,,"12,99 €","1 Liter 12,99 €","1 Liter 12,99 €",00578468,Art. Nr.: 00-578468,Machater Schilerol online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-578468-1067615777-1QBlPfCG.jpg,https://shop.billa.at/produkte/machater-schilerol-00578468
00771381,Schär Mehrkornbrötchen Glutenfrei,,"4,94 €","1 kg 19,76 €",250 g Packung,00771381,Art. Nr.: 00-771381,Schär Mehrkornbrötchen Glutenfrei online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-771381-0898550711-RRUSRmka.jpg,https://shop.billa.at/produkte/schaer-mehrkornbroetchen-glutenfrei-00771381
00863390,Uwe Ribiselkonfitüre rot,,"2,59 €","1 kg 3,70 €",700 g Becher,00863390,Art. Nr.: 00-863390,Uwe Ribiselkonfitüre rot online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-863390-0189284861-LMBViN3w.jpg,https://shop.billa.at/produkte/uwe-ribiselkonfituere-rot-00863390
00471816,Lattella Pflanzlich Mango,,"1,39 €","1 Liter 2,78 €",500 ml Packung,00471816,Art. Nr.: 00-471816,Lattella Pflanzlich Mango online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-471816-0190207902-yNBvMXmE.jpg,https://shop.billa.at/produkte/lattella-pflanzlich-mango-00471816
00325271,Pantene Pro-V Glatt & Seidig Shampoo,,"4,19 €",,300 ml Flasche,00325271,Art. Nr.: 00-325271,Pantene Pro-V Glatt & Seidig Shampoo online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-325271-0180439938-Ng0epD8d.jpg,https://shop.billa.at/produkte/pantene-prov-glatt-und-seidig-shampoo-00325271
00292581,Lavazza Crema e Aroma Pads,,"5,49 €","1 kg 43,92 €",125 g Packung,00292581,Art. Nr.: 00-292581,Lavazza Crema e Aroma Pads online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-292581-533931795-KCbgPnDE.jpg,https://shop.billa.at/produkte/lavazza-crema-e-aroma-pads-00292581
00829542,Darbo Hauszwetschken Konfitüre,,"4,19 €","1 kg 9,31 €",450 g Glas,00829542,Art. Nr.: 00-829542,Darbo Hauszwetschken Konfitüre online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-829542-416237497-N88Y3we2.jpg,https://shop.billa.at/produkte/darbo-hauszwetschken-konfituere-00829542
00511843,Wöber Weinviertel DAC Nussberg,,"7,99 €","1 Liter 10,65 €","1 Liter 10,65 €",00511843,Art. Nr.: 00-511843,Wöber Weinviertel DAC Nussberg online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-511843-1689014413-bOOnYr4S.jpg,https://shop.billa.at/produkte/woeber-weinviertel-dac-nussberg-00511843
00405598,"Edelweiss Hefetrüb 6x0,5l",,"8,94 €","1 Liter 1,78 €",3 liter Packung,00405598,Art. Nr.: 00-405598,"Edelweiss Hefetrüb  6x0,5l online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!",https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-405598-0626637719-JQytmtBp.jpg,https://shop.billa.at/produkte/edelweiss-hefetrueb-6x05l-00405598
00961281,Segafredo Selezione Arabica - Ganze Bohne,,"27,99 €",1 kg Packung,1 kg Packung,00961281,Art. Nr.: 00-961281,Segafredo Selezione Arabica - Ganze Bohne online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-961281-0402528807-GGEeZTnu.jpg,https://shop.billa.at/produkte/segafredo-selezione-arabica-ganze-bohne-00961281
